POSTAL_CODE,lat,lon,temp_change,precip_change,humidity_change,wind_change
6244,-33.8646057,116.5137964,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6251,-33.6976567,115.8758354,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6252,-33.7520336,115.9586253,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6253,-33.8014415,115.9704503,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6254,-33.8556029,116.0532101,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6255,-33.8773133,116.2777073,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6256,-34.0649274,116.1832068,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
6258,-34.3611727,116.5137964,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
6260,-34.3994251,115.8048521,flat to +10%,> -50% Change,flat to -10%,flat to +10%
6262,-34.6134577,116.1359431,flat to +10%,> -50% Change,flat to -10%,flat to -10%
6271,-33.58590420000001,115.5799503,flat to +10%,> -50% Change,flat to -10%,flat to +10%
6275,-34.0365179,115.7575196,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
6280,-33.7555447,115.3311689,flat to +10%,> -50% Change,flat to -10%,flat to +10%
6281,-33.6107557,115.0821842,+10% to +25%,> -50% Change,flat to +10%,flat to -10%
6282,-33.6996977,115.0584612,flat to +10%,> -50% Change,flat to -10%,flat to -10%
6284,-33.8652006,115.3074646,flat to +10%,> -50% Change,flat to -10%,flat to +10%
6285,-34.0060747,115.3311689,flat to +10%,> -50% Change,flat to -10%,flat to +10%
6286,-34.0838725,115.0703229,flat to +10%,> -50% Change,flat to -10%,flat to -10%
6288,-34.1779168,115.2126293,flat to +10%,> -50% Change,flat to -10%,flat to -10%
6290,-34.2819216,115.1177654,flat to +10%,> -50% Change,flat to -10%,flat to -10%
6302,-32.022557,116.5137964,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6304,-32.1371569,116.9381434,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6306,-32.3458877,117.1264753,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6308,-32.653153,116.702495,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6309,-32.6546084,117.1500048,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6311,-32.7865286,117.0323305,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6312,-32.9486659,117.4086488,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6313,-33.0763386,117.2205771,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6315,-33.3563263,117.2676116,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6316,-33.5301361,117.4086488,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6317,-33.6278441,117.6904167,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6318,-33.8981179,117.5965403,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6320,-34.1222453,117.6904167,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6321,-34.2500507,117.5026174,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6322,-34.4108131,117.4321452,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
6323,-34.458602,117.5730639,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
6324,-34.6140779,117.6904167,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
6326,-34.777437,117.6904167,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
6327,-34.8966944,117.6200138,flat to +10%,> -50% Change,flat to -10%,flat to +10%
6328,-34.5142501,118.5797981,flat to +10%,> -50% Change,flat to -10%,flat to +10%
6330,-34.9754734,117.8780275,flat to +10%,> -50% Change,flat to -10%,flat to +10%
6333,-34.8849782,117.0794082,flat to +10%,> -50% Change,flat to -10%,flat to +10%
6335,-33.9480602,118.0654445,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6336,-33.9076796,118.3929417,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
6337,-33.8817547,119.13906420000001,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
6338,-34.2820735,118.2058768,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
6341,-33.6254623,118.2058768,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6343,-33.5438705,118.8596804,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6346,-33.5815102,119.9740534,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
6348,-33.8539054,120.0202964,flat to +10%,> -50% Change,flat to -10%,flat to +10%
6350,-33.2742226,117.784246,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6351,-33.1836961,117.9014654,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6352,-33.2656807,118.1590786,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6353,-33.0376774,118.5797981,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6355,-33.0617524,119.13906420000001,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6356,-33.0339405,119.8815203,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6357,-32.6899741,118.8130675,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6358,-32.3814744,118.7198004,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6359,-32.4719729,119.5107708,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6361,-32.9574093,117.8076959,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6363,-32.8286246,118.2526623,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6365,-32.6778514,118.0186087,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6367,-32.4203845,118.3929417,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6368,-32.2007639,118.4396756,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6369,-32.1158025,118.9528645,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6370,-32.7983677,117.6904167,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6372,-32.6275771,117.6200138,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6373,-32.5258694,117.784246,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6375,-32.3364811,117.8780275,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6383,-31.9754952,117.4556388,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6384,-32.0308551,117.666952,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6385,-31.9359005,117.7138785,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6386,-32.0018432,117.8780275,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6390,-32.9066317,116.3249438,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6391,-33.019094,116.749645,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6392,-33.3528239,116.749645,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6393,-33.5455356,116.7260713,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6394,-33.7768625,116.89103420000001,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6395,-34.0632655,117.0794082,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6396,-34.3028954,116.9381434,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
6397,-34.6318818,116.9381434,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
6398,-34.7808363,116.6553351,flat to +10%,> -50% Change,flat to -10%,flat to -10%
6401,-31.50445849999999,116.749645,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6403,-31.636653,116.8203511,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6405,-31.69417319999999,117.0323305,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6407,-31.5666837,117.2205771,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6409,-31.585917,117.5026174,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6410,-31.6263077,117.6904167,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6411,-31.6087379,117.8545867,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6412,-31.4183912,117.9483319,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6413,-31.5112285,118.0888578,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6414,-31.5309101,118.1824793,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6415,-31.6384222,118.3461948,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6418,-31.8509547,118.1590786,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6419,-32.04486140000001,118.1356748,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6420,-31.8213678,118.626479,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6421,-31.3643106,118.4396756,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
6422,-31.3458122,118.6031402,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
6423,-31.1287561,118.7198004,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
6424,-31.334757,118.9062794,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
6425,-31.4027869,119.13906420000001,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
6426,-31.3699826,119.6035495,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
6427,-30.8389198,119.5571677,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
6428,-32.1509632,118.0420282,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6429,-30.9666494,120.5279096,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
6430,-30.7519667,121.4570447,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
6431,-29.5392065,125.5657862,+10% to +25%,> -50% Change,-25% to -50%,+10% to +25%
6432,-30.7876854,121.4970294,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
6434,-30.8258207,125.5657862,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6436,-29.631406,120.5279096,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
6437,-28.0704266,120.7120023,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
6438,-28.2233578,121.4456179,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
6440,-27.7662558,123.7964613,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
6442,-31.2249828,121.6511258,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
6443,-31.9046219,124.1531947,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6445,-32.9568811,121.0793705,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6446,-33.1836614,121.7195459,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6447,-33.3496919,122.2653887,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6448,-33.5881933,121.856261,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
6450,-33.6707296,122.2653887,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
6452,-32.9767077,123.258793,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6460,-31.22897949999999,116.8439147,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6461,-31.101742,117.0323305,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6462,-31.1703735,117.1970557,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6463,-31.1065839,117.2911248,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6465,-30.8894561,117.2205771,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6466,-30.740808,117.1264753,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6467,-30.5706562,117.1264753,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6468,-29.9848066,117.2676116,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6470,-30.358065,117.3146351,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6472,-29.9849684,118.0186087,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
6473,-30.4190776,118.1590786,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
6475,-30.6237919,117.4556388,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6476,-30.6972794,117.6904167,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
6477,-30.8013241,117.9717606,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
6479,-30.5755153,118.3929417,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
6480,-31.29853679999999,118.2760503,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6484,-30.4733405,119.5107708,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
6485,-31.1854805,117.4086488,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6487,-31.1892076,117.666952,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6488,-31.1830048,117.784246,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6489,-31.0547264,117.9717606,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6490,-31.1569039,118.2526623,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6501,-31.5382441,115.9231471,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6502,-31.2902068,116.1832068,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6503,-31.1689573,115.7575196,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6504,-31.3027216,116.0768508,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6505,-31.1462869,116.1595761,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6506,-31.0063551,116.0177448,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6507,-30.6953762,115.5681084,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6509,-30.9287066,116.2777073,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6510,-30.7132852,116.0886704,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6511,-30.5017292,115.0762536,flat to +10%,> -50% Change,flat to -10%,flat to +10%
6512,-30.3907885,115.9940986,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6513,-30.1989775,116.0886704,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6514,-30.01072379999999,115.0228736,flat to +10%,> -50% Change,flat to -10%,flat to +10%
6515,-29.8880804,116.1359431,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6516,-30.2938314,115.1177654,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
6517,-29.722497,115.8994923,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6518,-29.873483,115.3785719,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6519,-29.4887099,115.5681084,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6521,-30.3910511,115.3785719,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6522,-29.1421485,115.5681084,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6525,-29.29061339999999,115.0465991,flat to +10%,> -50% Change,flat to -10%,flat to +10%
6528,-28.9800384,114.8567482,flat to +10%,> -50% Change,flat to -10%,flat to +10%
6530,-28.7776521,113.8584737,flat to +10%,> -50% Change,flat to -10%,flat to +10%
6532,-26.9468463,114.7142918,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6535,-28.2831844,114.6192899,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
6536,-27.4756012,114.2390498,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
6537,-25.732342,113.5728501,flat to +10%,> -50% Change,flat to +10%,flat to +10%
6556,-31.9538218,116.3485586,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6558,-31.8029829,116.3131356,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6560,-31.7501607,116.3603652,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6562,-31.8058901,116.4429944,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6564,-31.7094264,116.5196956,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6566,-31.5676669,116.4665975,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6567,-31.4396177,116.2777073,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6568,-31.2921086,116.5609857,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6569,-31.0946851,116.3957812,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6571,-30.9139217,116.4429944,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6572,-30.7962969,116.3957812,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6574,-30.625484,116.3957812,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6575,-30.3953738,116.3721711,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6603,-30.91013359999999,116.749645,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6605,-30.7189059,116.8439147,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6606,-30.5692861,116.749645,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6608,-30.3985386,116.749645,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6609,-30.2482196,116.6553351,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6612,-29.193466,117.3616476,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
6613,-29.9852088,116.5845767,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6614,-29.85651489999999,116.5845767,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6616,-29.75426819999999,116.5609857,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6620,-29.2508071,116.702495,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6623,-29.1982083,116.1359431,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6625,-29.2236551,115.8048521,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6627,-28.8381495,115.9940986,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6628,-28.7902141,115.8048521,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6630,-26.7303217,115.8521764,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6631,-28.5441687,115.9467997,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6632,-28.6436587,115.2363408,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6635,-27.9739063,116.6081653,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6638,-28.3404414,118.1122679,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
6639,-28.6401506,119.0459927,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
6640,-27.043083,117.7373373,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6642,-25.2069933,119.0459927,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6646,-25.4700453,122.3560952,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
6701,-23.9673429,114.524264,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
6705,-24.4080807,116.0413889,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6710,-21.9162671,115.094045,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6712,-20.7804342,115.4022706,flat to +10%,> -50% Change,flat to +10%,flat to +10%
6714,-20.967771,117.0794082,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6716,-21.6633862,116.6081653,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6718,-20.7505507,117.1970557,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6720,-20.6370993,117.2205771,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
6721,-20.8780141,118.5797981,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
6722,-20.2571534,119.13906420000001,flat to +10%,> -50% Change,flat to +10%,flat to +10%
6725,-18.9833384,122.7181375,flat to +10%,> -50% Change,flat to +10%,flat to +10%
6726,-17.9521644,122.2114952,flat to +10%,> -50% Change,flat to +10%,flat to +10%
6728,-17.0965983,125.5657862,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6740,-15.0377251,126.2630846,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
6743,-16.6687048,127.6386622,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6751,-22.7235265,117.5495846,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6753,-22.9798905,119.7889248,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6754,-23.1953868,117.7138785,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6758,-22.0063375,120.3435506,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6760,-21.0487557,119.9740534,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
6762,-21.0976372,123.7964613,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
6765,-17.8264158,124.7740793,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
6770,-18.8198631,127.9784585,+10% to +25%,> -50% Change,-25% to -50%,flat to +10%
7000,-42.8744692,147.3100401,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
7004,-42.89549179999999,147.2829703,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
7005,-42.9148213,147.3433797,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
7007,-42.9206944,147.3230375,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
7008,-42.8667403,147.2858972,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
7009,-42.8418713,147.3008839,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
7010,-42.8372769,147.2556802,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
7011,-42.7954134,147.2330077,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
7012,-42.8373287,147.1788375,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
7015,-42.8394367,147.3550909,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
7016,-42.8037216,147.366961,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
7017,-42.7007869,147.3379482,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
7018,-42.8727195,147.3974377,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
7019,-42.8951371,147.4367555,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
